id,url
1726,http://www.icourse163.org/course/JXUFE-1206452822
1734,http://www.icourse163.org/course/JLU-1003541124
1735,http://www.icourse163.org/course/FAFU-1001771002
1738,http://www.icourse163.org/course/SJTU-1003650003
1748,http://www.icourse163.org/course/TONGJI-309002
1749,http://www.icourse163.org/course/NWPU-1003591005
1757,http://www.icourse163.org/course/NWU-1206593809
1758,http://www.icourse163.org/course/WHU-490001
1759,http://www.icourse163.org/course/BIT-1207116812
1760,http://www.icourse163.org/course/ZNUEDU-1206695859
1761,http://www.icourse163.org/course/TJU-1002875001
1763,http://www.icourse163.org/course/WHU-1001717004
1764,http://www.icourse163.org/course/ZJU-1206455824
1765,http://www.icourse163.org/course/XJTU-1206146813
1766,http://www.icourse163.org/course/JIANGNAN-1001755341
1767,http://www.icourse163.org/course/LZU-1002478005
1768,http://www.icourse163.org/course/NWPU-1206526802
1769,http://www.icourse163.org/course/UPC-1002000005
1770,http://www.icourse163.org/course/HUST-1001907003
1771,http://www.icourse163.org/course/swupl-1205595801
1772,http://www.icourse163.org/course/TONGJI-1002982007
1773,http://www.icourse163.org/course/BNU-1002842008
1774,http://www.icourse163.org/course/BUPT-1003382007
1775,http://www.icourse163.org/course/SUST-1206458821
1776,http://www.icourse163.org/course/XATU-1206623841
1777,http://www.icourse163.org/course/HUST-1206888802
1778,http://www.icourse163.org/course/SUT-1206675814
1779,http://www.icourse163.org/course/icourse-1001965008
1780,http://www.icourse163.org/course/ZJU-1206575808
1781,http://www.icourse163.org/course/SUST-1002600038
1782,http://www.icourse163.org/course/CUFE-88001
1783,http://www.icourse163.org/course/UESTC-1002776006
1784,http://www.icourse163.org/course/UESTC-1001564002
1785,http://www.icourse163.org/course/CNU-1003026006
1786,http://www.icourse163.org/course/HZIC-1207129816
1787,http://www.icourse163.org/course/NJU-1207130820
1788,http://www.icourse163.org/course/SCCM-1206297837
1789,http://www.icourse163.org/course/XJTU-1002983011
1790,http://www.icourse163.org/course/UIBE-1206447838
1791,http://www.icourse163.org/course/HIT-1001617006
1792,http://www.icourse163.org/course/HIT-1206978806
1793,http://www.icourse163.org/course/WHU-1001717003
1794,http://www.icourse163.org/course/SDU-1206137817
1795,http://www.icourse163.org/course/CUMTB-1206620832
1796,http://www.icourse163.org/course/SJTU-1003537004
1797,http://www.icourse163.org/course/UIBE-1206453822
1798,http://www.icourse163.org/course/NCU-1205885805
1799,http://www.icourse163.org/course/BUCM-1206406805
1800,http://www.icourse163.org/course/SWJTU-171001
1801,http://www.icourse163.org/course/ECJTU-1206610801
1802,http://www.icourse163.org/course/NWPU-1003246006
1803,http://www.icourse163.org/course/CCNU-1206692842
1804,http://www.icourse163.org/course/UIBE-1003020012
1805,http://www.icourse163.org/course/JXUFE-1206610804
1806,http://www.icourse163.org/course/viontech-1003051007
1807,http://www.icourse163.org/course/TONGJI-1206422804
1808,http://www.icourse163.org/course/SUS-1206706839
1809,http://www.icourse163.org/course/CCNU-1002535018
1810,http://www.icourse163.org/course/BNU-1003541131
1811,http://www.icourse163.org/course/NJU-1001571006
1812,http://www.icourse163.org/course/UESTC-1206680838
1813,http://www.icourse163.org/course/SCUT-1206350803
1814,http://www.icourse163.org/course/CSU-1003517003
1815,http://www.icourse163.org/course/ZSTU-1002530025
1816,http://www.icourse163.org/course/HUNNU-1003626002
1817,http://www.icourse163.org/course/SWJTU-1002339007
1818,http://www.icourse163.org/course/XJTU-1207107824
1819,http://www.icourse163.org/course/NWU-1206899805
1820,http://www.icourse163.org/course/BLCU-1206862803
1821,http://www.icourse163.org/course/NEU-1206701814
1822,http://www.icourse163.org/course/CUFE-1003616003
1823,http://www.icourse163.org/course/SHNU-1206675851
1824,http://www.icourse163.org/course/JXUFE-1206456826
1825,http://www.icourse163.org/course/CNU-1003026007
1826,http://www.icourse163.org/course/BUU-1206450816
1827,http://www.icourse163.org/course/OUC-492005
1828,http://www.icourse163.org/course/BUAA-1206169802
1829,http://www.icourse163.org/course/SJTU-1003381021
1830,http://www.icourse163.org/course/JLU-1001655003
1831,http://www.icourse163.org/course/ZJU-1206638818
1832,http://www.icourse163.org/course/HIT-154003
1833,http://www.icourse163.org/course/XIYOU-1206451824
1834,http://www.icourse163.org/course/CAU-1205933806
1835,http://www.icourse163.org/course/JXNU-1206611806
1836,http://www.icourse163.org/course/SEU-1001755394
1837,http://www.icourse163.org/course/CDUTCM-1003790006
1838,http://www.icourse163.org/course/HIT-1207108820
1839,http://www.icourse163.org/course/HDU-1002857005
1840,http://www.icourse163.org/course/NJU-1001737032
1841,http://www.icourse163.org/course/XMU-1002043009
1842,http://www.icourse163.org/course/SWJTU-1001909004
1843,http://www.icourse163.org/course/PKU-1001941004
1844,http://www.icourse163.org/course/BUCT-1002991001
1845,http://www.icourse163.org/course/WHU-1002924016
